origin_h3,destination_h3,origin_lng,origin_lat,destination_lng,destination_lat,hour_of_day,is_rush_hour,day_of_week,is_weekend,is_holiday,haversine_distance_meters,baseline_distance_meters,traffic_level,is_raining,rain_level,weather_condition,baseline_eta_secs,actual_eta_secs,residual_secs
89415cb5dc7ffff,89415cb4e3bffff,105.8598,21.0422,105.8417,21.0247,16,false,Tue,false,false,2704.7,3672.1,medium,false,none,cloudy,434,336,-98
89414368657ffff,89415ca7123ffff,105.747,20.9881,105.8012,21.1188,18,true,Fri,false,false,15583.6,17650.2,severe,false,none,clear,5357,5805,448
89415cb4b0fffff,89415cb687bffff,105.8037,21.0372,105.8467,20.9719,6,false,Sun,true,false,8523.3,14755.3,medium,false,none,cloudy,1895,1859,-36
894143682c3ffff,89415cb4a47ffff,105.7356,20.999,105.833,21.046,14,false,Sun,true,false,11380.5,14347.3,medium,false,none,fog,1739,1732,-7
89415cb46afffff,89415cb4e43ffff,105.9035,21.0109,105.8522,21.0286,10,false,Tue,false,false,5676.8,7099.8,medium,false,none,clear,758,748,-10
89414369617ffff,89415cb5dc7ffff,105.7787,21.0282,105.8598,21.0422,19,true,Tue,false,false,8559.7,11131.6,high,true,very_heavy,storm,2220,3666,1446
89415ca7123ffff,89415cb684bffff,105.8012,21.1188,105.8558,20.9732,10,false,Mon,false,false,17152.9,24929.4,low,false,none,clear,1782,1488,-294
89415cb4ba3ffff,89415cb4bc3ffff,105.8005,21.0288,105.814,21.0335,7,true,Wed,false,false,1495.4,1778.2,medium,true,moderate,rain,208,832,624
894143682c3ffff,89414369647ffff,105.7356,20.999,105.7828,21.0367,7,true,Wed,false,false,6447.9,8165.5,low,false,none,cloudy,665,992,327
89415cb4b97ffff,89415cb46afffff,105.8067,21.0238,105.9035,21.0109,22,false,Sun,true,false,10149.5,13622.3,low,false,none,cloudy,1034,756,-278
89414369647ffff,89415cb4e3bffff,105.7818,21.0379,105.8417,21.0247,7,true,Mon,false,false,6387.8,7361.5,medium,false,none,clear,790,1251,461
89415cb4ba3ffff,89415cb49afffff,105.8005,21.0288,105.7898,21.0093,17,true,Mon,false,false,2436.2,2985.9,high,true,very_heavy,rain,715,2308,1593
8941436945bffff,89415cb4e3bffff,105.783,21.0167,105.8417,21.0247,9,false,Tue,false,false,6157.4,9051.3,medium,true,moderate,rain,1170,1311,141
894143682c3ffff,89415cb4d5bffff,105.7356,20.999,105.8249,21.0049,8,true,Mon,false,false,9293.2,14429.6,high,false,none,cloudy,2895,3440,545
89415cb4d5bffff,89415cb4cd7ffff,105.8249,21.0049,105.846,20.998,18,true,Fri,false,false,2320.8,2939.3,high,false,none,cloudy,421,1188,767
89415cb687bffff,89415cb4b97ffff,105.8467,20.9719,105.8067,21.0238,11,false,Wed,false,true,7109.7,10644.3,low,false,none,clear,838,638,-200
89415cb687bffff,89415cb46afffff,105.8467,20.9719,105.9035,21.0109,17,true,Tue,false,false,7319.7,8972,high,false,none,clear,1791,2666,875
89415cb4ba3ffff,89415cb4e3bffff,105.8005,21.0288,105.8417,21.0247,17,true,Fri,false,true,4300.4,5753.7,severe,false,none,clear,1981,3420,1439
89415cb4d5bffff,89415cb4e43ffff,105.8249,21.0049,105.8522,21.0286,7,true,Sun,true,false,3869.7,5175,high,false,none,cloudy,1221,1557,336
89414369647ffff,89415cb4ba3ffff,105.7828,21.0367,105.8005,21.0288,17,true,Fri,false,false,2036.2,2817.2,high,false,none,cloudy,441,1029,588
89415cb49afffff,89415cb4b0fffff,105.7898,21.0093,105.8037,21.0372,7,true,Sun,true,false,3421.4,4497.7,medium,false,none,clear,470,849,379
89415cb4cd7ffff,89414369647ffff,105.846,20.998,105.7818,21.0379,19,true,Wed,false,false,8005.6,13713.6,severe,false,none,fog,4662,5649,987
8941436945bffff,89415ca7123ffff,105.783,21.0167,105.8012,21.1188,18,true,Mon,false,true,11509,19501.1,severe,true,moderate,rain,5283,7083,1800
89415cb4e3bffff,89415cb4987ffff,105.8417,21.0247,105.7991,21.0055,13,false,Tue,false,false,4910.3,6603.7,medium,false,none,clear,678,690,12
89414369617ffff,89415cb4d5bffff,105.7787,21.0282,105.8249,21.0049,8,true,Wed,false,false,5450.6,9177.8,high,false,none,cloudy,1353,1942,589
89415cb4987ffff,89415cb4e3bffff,105.7991,21.0055,105.8417,21.0247,9,false,Fri,false,true,4910.3,6656.9,medium,false,none,clear,715,692,-23
89415cb4cd7ffff,89415cb4987ffff,105.846,20.998,105.7991,21.0055,18,true,Wed,false,true,4939.5,6307.5,high,false,none,clear,1180,2179,999
89414369647ffff,89414369617ffff,105.7818,21.0379,105.7787,21.0282,16,false,Tue,false,false,1125.6,1404.9,low,false,none,clear,126,103,-23
89415cb4193ffff,89415cb4a47ffff,105.868,20.9946,105.833,21.046,14,false,Wed,false,false,6772.3,10023.2,medium,false,none,cloudy,1061,1058,-3
894143682c3ffff,89415cb4bc3ffff,105.7356,20.999,105.814,21.0335,19,true,Sun,true,false,8996.7,13418.5,severe,true,light,rain,5301,6395,1094
89415cb687bffff,89415cb4cd7ffff,105.8467,20.9719,105.846,20.998,6,false,Fri,false,true,2903.1,3502.7,low,false,none,cloudy,300,60,-240
89414369617ffff,89415cb4e43ffff,105.7787,21.0282,105.8522,21.0286,20,false,Mon,false,true,7628.7,10710.3,medium,true,light,rain,1120,1592,472
89414368657ffff,89415cb4b0fffff,105.747,20.9881,105.8037,21.0372,17,true,Mon,false,false,8027.9,11905.9,low,false,none,cloudy,948,1308,360
89415cb49afffff,89415cb4b97ffff,105.7898,21.0093,105.8067,21.0238,15,false,Thu,false,false,2382.6,2582.8,low,false,none,cloudy,199,60,-139
89415cb684bffff,89414369647ffff,105.8558,20.9732,105.7828,21.0367,19,true,Thu,false,false,10357.6,16565.3,high,false,none,cloudy,3159,3819,660
89414369617ffff,89415cb5dc7ffff,105.7787,21.0282,105.8598,21.0422,19,true,Sun,true,false,8559.7,13472.3,severe,false,none,clear,6478,8202,1724
89415cb5dc7ffff,89415cb4cd7ffff,105.8598,21.0422,105.846,20.998,12,false,Fri,false,false,5119.3,9038.8,high,false,none,clear,2244,2696,452
89415cb684bffff,89414369647ffff,105.8558,20.9732,105.7818,21.0379,17,true,Fri,false,false,10524.5,18004.3,severe,false,none,cloudy,4692,5490,798
89415cb4cd7ffff,89415cb4e3bffff,105.846,20.998,105.8417,21.0247,4,false,Mon,false,false,3002.3,3622.7,medium,true,moderate,rain,447,551,104
89415cb46afffff,89414368657ffff,105.9035,21.0109,105.747,20.9881,18,true,Fri,false,false,16442.9,25502.6,medium,true,moderate,rain,3333,3554,221
89415cb4b0fffff,89415cb5dc7ffff,105.8037,21.0372,105.8598,21.0422,18,true,Sat,true,false,5848.6,7274,high,false,none,cloudy,1497,2089,592
89415cb46afffff,89415cb4d47ffff,105.9035,21.0109,105.8175,21.0023,13,false,Mon,false,false,8978.3,11121.8,low,false,none,clear,929,670,-259
89415cb5db3ffff,89415cb5dc7ffff,105.851,21.0359,105.8598,21.0422,7,true,Mon,false,false,1151,1273.6,severe,false,none,clear,385,1291,906
89415cb4d47ffff,89415cb4193ffff,105.8175,21.0023,105.868,20.9946,16,false,Fri,false,false,5311.9,8140,medium,false,none,cloudy,1022,967,-55
89415cb4b97ffff,89414368657ffff,105.8067,21.0238,105.747,20.9881,10,false,Wed,false,false,7359.6,8656.5,medium,false,none,cloudy,1098,1245,147
89415cb46afffff,89415cb4cd7ffff,105.9035,21.0109,105.846,20.998,7,true,Fri,false,false,6138.8,6982.5,high,false,none,clear,1530,2316,786
89415cb4193ffff,89415cb5db3ffff,105.868,20.9946,105.851,21.0359,0,false,Fri,false,false,4919.7,6607.1,medium,false,none,clear,746,816,70
89415cb4e3bffff,894143682c3ffff,105.8417,21.0247,105.7356,20.999,9,false,Mon,false,false,11378,19795,medium,false,none,cloudy,2165,2155,-10
89414369617ffff,8941436945bffff,105.7787,21.0282,105.783,21.0167,10,false,Sun,true,false,1354.4,1639.7,high,false,none,cloudy,344,799,455
89415cb4bc3ffff,89415cb4b97ffff,105.814,21.0335,105.8067,21.0238,14,false,Sun,true,false,1318.1,1407.5,medium,true,moderate,rain,146,228,82
89414369647ffff,89415cb4e43ffff,105.7818,21.0379,105.8522,21.0286,13,false,Wed,false,false,7379.4,10336.5,medium,false,none,clear,1326,1488,162
89415cb4e3bffff,894143682c3ffff,105.8417,21.0247,105.7356,20.999,19,true,Sun,true,false,11378,19627.1,high,false,none,clear,4279,5170,891
89415cb4ba3ffff,89415cb5dc7ffff,105.8005,21.0288,105.8598,21.0422,17,true,Thu,false,false,6332.2,8895.2,medium,false,none,cloudy,1185,1469,284
89414369617ffff,89415cb4e43ffff,105.7787,21.0282,105.8522,21.0286,14,false,Tue,false,false,7628.7,13320.9,low,true,light,rain,1323,1479,156
89415cb4987ffff,89415cb4e43ffff,105.7991,21.0055,105.8522,21.0286,9,false,Wed,false,false,6080.8,9140,low,false,none,cloudy,680,628,-52
89415cb4d5bffff,89415cb4e43ffff,105.8249,21.0049,105.8522,21.0286,13,false,Wed,false,false,3869.7,4315.6,low,false,none,cloudy,331,406,75
89415cb4987ffff,89415cb4bc3ffff,105.7991,21.0055,105.814,21.0335,8,true,Fri,false,false,3476.4,3991.8,severe,true,moderate,rain,1582,2599,1017
89415ca640bffff,89414369647ffff,105.8127,21.0592,105.7818,21.0379,17,true,Tue,false,false,3986.5,4793.5,high,false,none,clear,1049,1825,776
89415cb4d47ffff,89414368657ffff,105.8175,21.0023,105.747,20.9881,7,true,Tue,false,false,7487.2,11724.5,medium,false,none,clear,1498,2185,687
89415cb4cd7ffff,89415ca7123ffff,105.846,20.998,105.8012,21.1188,6,false,Fri,false,true,14214.1,19741.1,high,false,none,clear,3076,3894,818
894143682c3ffff,89415cb4e43ffff,105.7356,20.999,105.8522,21.0286,22,false,Mon,false,false,12542.6,16269.3,medium,false,none,cloudy,1782,1943,161
89415cb4e43ffff,89415cb4bc3ffff,105.8522,21.0286,105.814,21.0335,20,false,Mon,false,false,4002,4698.3,low,true,light,rain,465,526,61
89415cb4bc3ffff,89415cb4e3bffff,105.814,21.0335,105.8417,21.0247,12,false,Sun,true,false,3036.9,3369,low,true,moderate,rain,251,566,315
89415cb4bc3ffff,89414369647ffff,105.814,21.0335,105.7828,21.0367,16,false,Thu,false,false,3257.6,4273.3,medium,false,none,clear,432,603,171
89414369617ffff,89415ca640bffff,105.7787,21.0282,105.8127,21.0592,16,false,Mon,false,false,4932.8,5912.2,high,false,none,clear,1247,1842,595
89415cb5dc7ffff,89414368657ffff,105.8598,21.0422,105.747,20.9881,12,false,Sat,true,false,13163.5,17295.5,low,true,moderate,rain,1245,1215,-30
89415cb5db3ffff,8941436945bffff,105.851,21.0359,105.783,21.0167,13,false,Thu,false,true,7373.6,9091.9,low,false,none,cloudy,694,452,-242
89415cb46afffff,89414368657ffff,105.9035,21.0109,105.747,20.9881,23,false,Tue,false,false,16442.9,21468.1,medium,true,light,rain,2639,2723,84
89415cb5db3ffff,89415cb4b97ffff,105.851,21.0359,105.8067,21.0238,9,false,Thu,false,false,4790.7,5350,low,false,none,clear,478,473,-5
8941436945bffff,89415cb4bc3ffff,105.783,21.0167,105.814,21.0335,7,true,Fri,false,false,3720.5,5012.8,severe,false,none,clear,1342,2949,1607
89415cb4e3bffff,89415ca640bffff,105.8417,21.0247,105.8127,21.0592,18,true,Mon,false,false,4875.9,6291.2,high,false,none,clear,1113,1717,604
89415cb687bffff,89415cb4a47ffff,105.8467,20.9719,105.833,21.046,8,true,Fri,false,false,8361.4,11755.1,medium,false,none,clear,1188,1705,517
8941436945bffff,89415ca640bffff,105.783,21.0167,105.8127,21.0592,11,false,Tue,false,false,5642.2,8169.6,low,false,none,clear,675,695,20
89415cb684bffff,8941436945bffff,105.8558,20.9732,105.783,21.0167,15,false,Sun,true,false,8972.9,14739.8,severe,true,moderate,rain,4681,5470,789
89415cb4e43ffff,89415cb687bffff,105.8522,21.0286,105.8467,20.9719,6,false,Fri,false,false,6330.6,7078,low,false,none,cloudy,705,750,45
8941436945bffff,89414369647ffff,105.783,21.0167,105.7818,21.0379,11,false,Mon,false,false,2360.6,2772.7,low,true,moderate,rain,255,336,81
89415cb4ba3ffff,89415cb4193ffff,105.8005,21.0288,105.868,20.9946,12,false,Wed,false,false,7972.1,14189.9,medium,false,none,cloudy,1939,1902,-37
89415cb4a47ffff,89415cb5dc7ffff,105.833,21.046,105.8598,21.0422,19,true,Fri,false,false,2813.2,3244.7,high,false,none,clear,506,1405,899
89415cb4a47ffff,89415cb4b0fffff,105.833,21.046,105.8037,21.0372,10,false,Sat,true,false,3194.3,3895.8,medium,true,moderate,rain,540,865,325
89415cb4b97ffff,89415ca7123ffff,105.8067,21.0238,105.8012,21.1188,22,false,Wed,false,true,10578.9,16054.6,low,false,none,cloudy,1272,1177,-95
89415cb49afffff,89415cb4e3bffff,105.7898,21.0093,105.8417,21.0247,21,false,Tue,false,false,5652.7,6664.6,medium,false,none,clear,908,901,-7
89415cb4cd7ffff,89415cb4e3bffff,105.846,20.998,105.8417,21.0247,20,false,Wed,false,false,3002.3,3804.2,low,false,none,fog,279,182,-97
89415cb4d5bffff,89415cb684bffff,105.8249,21.0049,105.8558,20.9732,21,false,Tue,false,false,4766.1,6551,low,false,none,cloudy,626,542,-84
89415cb4b97ffff,89415cb5db3ffff,105.8067,21.0238,105.851,21.0359,18,true,Thu,false,false,4790.7,5409.2,high,false,none,cloudy,1180,1943,763
89414369617ffff,89415cb4cd7ffff,105.7787,21.0282,105.846,20.998,17,true,Fri,false,false,7751,13040.9,high,false,none,clear,2916,3563,647
89415cb4193ffff,89415cb684bffff,105.868,20.9946,105.8558,20.9732,14,false,Wed,false,false,2695.7,3376.5,high,false,none,clear,793,1052,259
89415cb4e3bffff,89415cb5db3ffff,105.8417,21.0247,105.851,21.0359,14,false,Fri,false,false,1575.6,1745.3,medium,false,none,cloudy,189,137,-52
89415cb5db3ffff,89415ca640bffff,105.851,21.0359,105.8127,21.0592,8,true,Mon,false,false,4744.5,6230.8,severe,false,none,clear,2139,3181,1042
89415cb4d5bffff,89415cb5db3ffff,105.8249,21.0049,105.851,21.0359,6,false,Sat,true,false,4384.2,5769.1,medium,false,none,clear,649,726,77
89415cb4e3bffff,894143682c3ffff,105.8417,21.0247,105.7356,20.999,12,false,Sat,true,false,11378,18062.3,low,false,none,clear,1438,1354,-84
8941436945bffff,89415cb46afffff,105.783,21.0167,105.9035,21.0109,10,false,Sun,true,false,12524.5,20420.5,low,false,none,clear,1726,1462,-264
89415cb4ba3ffff,89414368657ffff,105.8005,21.0288,105.747,20.9881,6,false,Sun,true,false,7164,11734.2,low,false,none,clear,1112,978,-134
89414369617ffff,89415ca640bffff,105.7787,21.0282,105.8127,21.0592,14,false,Wed,false,false,4932.8,6283.3,high,false,none,clear,1414,1791,377
89415cb4d47ffff,89415cb4a47ffff,105.8175,21.0023,105.833,21.046,12,false,Tue,false,false,5118.6,5932.2,medium,false,none,cloudy,709,775,66
89415cb4d47ffff,89415cb4e43ffff,105.8175,21.0023,105.8522,21.0286,5,false,Fri,false,false,4639.5,6394.3,medium,true,very_heavy,rain,660,1379,719
89415cb4193ffff,89415cb4d5bffff,105.868,20.9946,105.8249,21.0049,16,false,Thu,false,false,4618.5,5945.8,low,false,none,clear,489,340,-149
894143682c3ffff,89415cb4b0fffff,105.7356,20.999,105.8037,21.0372,11,false,Wed,false,false,8246.6,13351.4,high,false,none,clear,3002,3353,351
89415cb4d47ffff,89415cb687bffff,105.8175,21.0023,105.8467,20.9719,8,true,Fri,false,false,4540.5,4942.5,severe,false,none,clear,1619,2614,995
89414369617ffff,894143682c3ffff,105.7787,21.0282,105.7356,20.999,9,false,Tue,false,false,5527.8,8174.8,low,false,none,cloudy,801,819,18
89415cb684bffff,89415cb4d47ffff,105.8558,20.9732,105.8175,21.0023,16,false,Fri,false,false,5126.5,6668.1,medium,true,very_heavy,storm,792,1539,747
89415cb4987ffff,89414369647ffff,105.7991,21.0055,105.7828,21.0367,16,false,Sat,true,false,3859.8,5031.1,low,false,none,clear,430,456,26
89415cb4b97ffff,89415ca7123ffff,105.8067,21.0238,105.8012,21.1188,7,true,Wed,false,false,10578.9,14000.4,severe,false,none,clear,5103,6552,1449
89415cb4bc3ffff,89415cb4ba3ffff,105.814,21.0335,105.8005,21.0288,8,true,Mon,false,true,1495.4,1800,high,true,heavy,rain,324,1928,1604
89415cb4e43ffff,89415ca640bffff,105.8522,21.0286,105.8127,21.0592,6,false,Thu,false,false,5327.4,5916.2,low,false,none,cloudy,591,346,-245
89415cb4bc3ffff,89414368657ffff,105.814,21.0335,105.747,20.9881,8,true,Thu,false,false,8593.8,14552.3,high,false,none,cloudy,2650,3267,617
89414369647ffff,89415cb4e3bffff,105.7818,21.0379,105.8417,21.0247,19,true,Sat,true,false,6387.8,10275.1,high,false,none,clear,1523,2753,1230
89415cb4bc3ffff,89415ca7123ffff,105.814,21.0335,105.8012,21.1188,6,false,Sat,true,false,9577.5,15773.4,low,true,moderate,rain,1157,1418,261
89415cb4193ffff,89415cb4bc3ffff,105.868,20.9946,105.814,21.0335,9,false,Wed,false,false,7080.1,11852.2,medium,true,light,rain,1347,1449,102
89415cb4987ffff,89415cb687bffff,105.7991,21.0055,105.8467,20.9719,18,true,Fri,false,false,6195.1,7347.2,medium,false,none,clear,1047,1431,384
89414369617ffff,894143682c3ffff,105.7787,21.0282,105.7356,20.999,23,false,Wed,false,false,5527.8,9249,low,false,none,cloudy,684,543,-141
89415cb4193ffff,89415cb5dc7ffff,105.868,20.9946,105.8598,21.0422,9,false,Sun,true,false,5360.9,8438.1,low,false,none,clear,752,601,-151
89415cb4d47ffff,89415cb4ba3ffff,105.8175,21.0023,105.8005,21.0288,14,false,Sun,true,false,3434.6,3975.7,high,false,none,clear,666,1104,438
8941436945bffff,89415cb4bc3ffff,105.783,21.0167,105.814,21.0335,13,false,Sat,true,false,3720.5,4340.3,medium,true,light,rain,483,588,105
89415ca7123ffff,89415cb5db3ffff,105.8012,21.1188,105.851,21.0359,10,false,Thu,false,false,10567.4,12214.9,low,true,moderate,rain,990,1070,80
8941436945bffff,89415cb49afffff,105.783,21.0167,105.7898,21.0093,7,true,Mon,false,false,1084.1,1142.9,high,false,none,clear,254,1161,907
89415cb684bffff,89415cb4b97ffff,105.8558,20.9732,105.8067,21.0238,17,true,Tue,false,false,7591.9,9002.1,severe,false,none,clear,2969,3791,822
89415cb46afffff,89415cb4a47ffff,105.9035,21.0109,105.833,21.046,18,true,Tue,false,false,8293,10837,severe,false,none,cloudy,3118,4785,1667
89415cb49afffff,89414369617ffff,105.7898,21.0093,105.7787,21.0282,20,false,Thu,false,false,2396.7,3313.4,medium,false,none,clear,403,310,-93
89415cb4d5bffff,89415cb4193ffff,105.8249,21.0049,105.868,20.9946,17,true,Fri,false,false,4618.5,6038.8,severe,false,none,clear,1669,2644,975
89415cb4e43ffff,89414369617ffff,105.8522,21.0286,105.7787,21.0282,15,false,Sat,true,false,7628.7,12802.3,medium,false,none,clear,1357,1291,-66
894143682c3ffff,89415cb5db3ffff,105.7356,20.999,105.851,21.0359,19,true,Thu,false,false,12661.5,18126.1,severe,false,none,clear,5168,5708,540
89415cb5db3ffff,89415cb687bffff,105.851,21.0359,105.8467,20.9719,21,false,Sat,true,false,7130.5,12658.8,medium,true,moderate,rain,1571,1809,238
89415cb46afffff,89415cb4e43ffff,105.9035,21.0109,105.8522,21.0286,9,false,Tue,false,false,5676.8,9050.2,low,false,none,clear,720,515,-205
89415cb4b97ffff,89415cb46afffff,105.8067,21.0238,105.9035,21.0109,19,true,Wed,false,false,10149.5,11742.1,high,false,none,fog,2652,3254,602
89414369617ffff,89415cb4a47ffff,105.7787,21.0282,105.833,21.046,15,false,Wed,false,false,5972.9,7436.9,low,false,none,clear,589,361,-228
89415cb4b0fffff,89415ca7123ffff,105.8037,21.0372,105.8012,21.1188,7,true,Mon,false,false,9077.2,10698.4,low,true,light,rain,799,1528,729
89414369617ffff,89415cb4d5bffff,105.7787,21.0282,105.8249,21.0049,5,false,Thu,false,false,5450.6,8800.7,low,false,none,cloudy,863,709,-154
89415ca7123ffff,89415cb4d5bffff,105.8012,21.1188,105.8249,21.0049,10,false,Tue,false,false,12901.7,15122.7,low,false,none,cloudy,1114,1021,-93
89414369647ffff,89415ca640bffff,105.7828,21.0367,105.8127,21.0592,9,false,Thu,false,false,3985.9,5306.7,low,false,none,cloudy,522,371,-151
89415ca640bffff,89415cb4ba3ffff,105.8127,21.0592,105.8005,21.0288,13,false,Mon,false,false,3609.7,5013.2,medium,false,none,clear,534,561,27
89415cb4d47ffff,89415ca7123ffff,105.8175,21.0023,105.8012,21.1188,6,false,Sat,true,false,13064.2,16736.5,medium,false,none,clear,2351,2178,-173
89415cb4ba3ffff,89414369617ffff,105.8005,21.0288,105.7787,21.0282,20,false,Fri,false,false,2263.6,3033.9,medium,false,none,clear,364,390,26
894143682c3ffff,89415ca640bffff,105.7356,20.999,105.8127,21.0592,10,false,Wed,false,false,10432.8,13964.5,low,false,none,fog,1345,1186,-159
894143682c3ffff,89415cb4193ffff,105.7356,20.999,105.868,20.9946,5,false,Thu,false,false,13753.4,16425.4,low,true,light,rain,1370,1388,18
89415cb4cd7ffff,89415cb4ba3ffff,105.846,20.998,105.8005,21.0288,19,true,Mon,false,false,5834,7307.5,high,false,none,clear,1328,2001,673
8941436945bffff,89414369647ffff,105.783,21.0167,105.7828,21.0367,8,true,Fri,false,false,2224,2569,medium,false,none,cloudy,263,999,736
89415cb4a47ffff,89415cb5dc7ffff,105.833,21.046,105.8598,21.0422,17,true,Tue,false,false,2813.2,3457.5,severe,false,none,clear,1646,3195,1549
89414368657ffff,89415cb4ba3ffff,105.747,20.9881,105.8005,21.0288,8,true,Wed,false,true,7164,12244.3,severe,true,very_heavy,storm,3516,5316,1800
89415cb4bc3ffff,89415cb687bffff,105.814,21.0335,105.8467,20.9719,7,true,Sun,true,false,7644.6,10148.8,medium,false,none,fog,1304,1654,350
8941436945bffff,894143682c3ffff,105.783,21.0167,105.7356,20.999,8,true,Wed,false,false,5299.3,6667.2,high,false,none,clear,1003,1653,650
89415cb684bffff,89415cb4a47ffff,105.8558,20.9732,105.833,21.046,19,true,Wed,false,false,8433.9,12200.7,severe,false,none,clear,5180,6234,1054
89415cb4cd7ffff,89414368657ffff,105.846,20.998,105.747,20.9881,10,false,Fri,false,false,10336.4,14815.9,high,false,none,cloudy,3568,3921,353
89414369647ffff,89415cb4ba3ffff,105.7828,21.0367,105.8005,21.0288,5,false,Mon,false,false,2036.2,2335.6,low,false,none,cloudy,213,151,-62
89415ca7123ffff,89415cb46afffff,105.8012,21.1188,105.9035,21.0109,23,false,Wed,false,false,16019.7,21359.1,low,true,moderate,rain,1670,1948,278
89414369647ffff,89414368657ffff,105.7818,21.0379,105.747,20.9881,17,true,Sat,true,false,6611.5,10021.7,high,false,none,clear,1721,2735,1014
89415cb4987ffff,89415cb4e43ffff,105.7991,21.0055,105.8522,21.0286,7,true,Sun,true,false,6080.8,7768.2,high,false,none,cloudy,1496,1960,464
89415cb687bffff,89415cb4987ffff,105.8467,20.9719,105.7991,21.0055,6,false,Tue,false,false,6195.1,7991.2,low,false,none,clear,632,473,-159
